lon,lat,depth,temperature,salinity
-148.1292,75.979,6.0,-1.5048,27.6647
-141.6035,79.2407,6.0,-1.5481,28.3455
-146.6119,76.956,6.0,-1.4938,28.0911
178.899,80.7179,6.0,-1.5593,28.4331
-143.9726,74.367,6.0,-1.4075,25.7446
-133.6093,78.179,6.0,-1.4662,26.8497
-136.503,77.0216,6.0,-1.5118,27.7476
-147.4216,74.1406,6.0,-1.4771,27.0445
-132.6793,78.1326,6.0,-1.4801,27.0971
-136.0684,78.8365,6.0,-1.5951,29.5019
-130.7597,78.3364,6.0,-1.5232,29.3196
-130.6024,78.1335,6.0,-1.3869,28.6559
-143.8137,80.2688,6.0,-1.5868,28.9998
-130.526,77.9006,6.0,-1.2936,28.0915
-129.5246,78.1266,6.0,-1.3686,28.1022
-142.1925,80.2302,6.0,-1.58,28.8763
-142.985,79.3697,6.0,-1.5957,29.2541
-134.8024,78.2583,6.0,-1.4525,26.6401
-143.1146,79.5358,6.0,-1.6032,29.3452
-134.1652,78.1897,6.0,-1.4546,26.6596
-139.1515,80.6756,6.0,-1.4774,27.2168
-133.6531,77.9913,6.0,-1.4558,26.7581
-141.6426,79.442,6.0,-1.5994,29.2661
-155.8403,73.844,6.0,-1.4827,27.2896
-141.4652,79.3464,6.0,-1.5974,29.1924
-155.8786,73.8688,6.0,-1.4959,27.4699
-141.5397,79.3314,6.0,-1.5947,29.1264
-155.9548,73.4403,6.0,-1.5291,28.0183
-140.9746,79.6744,6.0,-1.607,29.4149
-156.2075,73.4042,6.0,-1.5392,28.1312
-139.917,79.2211,6.0,-1.5972,29.2386
-155.9794,73.3359,6.0,-1.5609,28.5398
-157.7397,73.6933,6.0,-1.5481,28.5909
-158.164,73.847,6.0,-1.5514,28.4815
-139.2714,80.8046,6.0,-1.4708,27.0057
-153.9608,73.9945,6.0,-1.4164,26.0242
-154.1882,74.0012,6.0,-1.4135,26.0024
-154.4262,74.0129,6.0,-1.4127,26.002
176.1514,80.4872,6.0,-1.5766,28.8481
-134.391,80.3757,6.0,-1.5332,28.2524
-133.6257,80.1017,6.0,-1.537,28.2179
-130.6038,80.4332,6.0,-1.568,28.7201
-155.0096,80.026,6.0,-1.5895,29.1582
-129.5402,80.4285,6.0,-1.5712,28.7913
-153.2501,81.0928,6.0,-1.5853,29.1423
-165.0698,81.3062,6.0,-1.5464,28.3907
-149.8498,80.365,6.0,-1.5826,29.0448
-152.8846,80.595,6.0,-1.4845,27.3036
-148.889,80.7768,6.0,-1.6273,29.8704
-145.5266,79.8468,6.0,-1.5523,28.6571
-142.7486,79.3438,6.0,-1.5995,29.4407
-156.6074,80.6105,6.0,-1.5267,28.1577
-142.3261,79.3875,6.0,-1.6,29.4672
-132.6648,82.5796,6.0,-1.5192,28.7941
-135.3429,78.0289,6.0,-1.4357,26.3873
-134.4208,79.3025,6.0,-1.4183,28.7388
-142.7146,80.3647,6.0,-1.5058,27.5321
108.9047,84.0803,6.0,-1.8092,33.0081
-141.3698,80.2004,6.0,-1.5032,27.5515
104.1502,85.1255,6.0,-1.8298,33.3607
-140.0535,80.4537,6.0,-1.5177,27.8182
95.1291,85.768,6.0,-1.8442,33.5996
-140.3872,80.448,6.0,-1.5152,27.7475
97.213,86.4648,6.0,-1.8476,33.6508
-145.2821,79.1967,6.0,-1.4537,26.7629
101.6905,86.6717,6.0,-1.8445,33.5966
86.4562,87.0794,6.0,-1.8584,33.8437
88.7898,87.637,6.0,-1.8605,33.8736
124.8302,82.2448,6.0,-1.7362,31.6303
77.1139,87.5272,6.0,-1.8612,33.9042
74.7209,87.4836,6.0,-1.8622,33.9184
63.2329,87.5525,6.0,-1.8635,33.9514
63.0266,87.5582,6.0,-1.864,33.9531
56.6123,87.6218,6.0,-1.8635,33.945
55.2305,87.491,6.0,-1.8626,33.9333
53.3988,87.3101,6.0,-1.86,33.9265
30.0896,86.4856,6.0,-1.858,33.9914
32.1086,86.2447,6.0,-1.8612,34.0754
34.253,86.2601,6.0,-1.8575,34.1148
28.8539,86.2088,6.0,-1.846,34.0646
26.1719,86.2021,6.0,-1.8532,33.9274
-136.0143,77.9439,6.0,-1.4298,26.3361
-136.363,79.7224,6.0,-1.4938,27.3798
5.2406,83.5682,6.0,-1.8128,33.6279
-136.377,79.5896,6.0,-1.4914,27.3682
4.5607,83.6492,6.0,-1.809,33.6046
5.1604,83.6139,6.0,-1.8195,33.6265
5.3828,83.4639,6.0,-1.8315,33.6922
-134.3423,79.6279,6.0,-1.5097,27.6261
0.0916,89.2163,6.0,-1.7253,31.5167
-133.2774,79.4217,6.0,-1.5108,27.6587
